text,label
"kenapa bintang 5? 1. minumannya enak (blm sempet coba kuenya,semoga next time bisa coba) 2. tempatnya super nyaman,terutama ada ruangan dibelakang khusus untuk kerja atau nugas yg lengkap dengan lampu belajar dan colokan;sedikit masukan aja, semoga ruangan ini jadi non smoking dan vape ya karna agak pengap kalo ada vape:( dan semoga wifinya bisa sampe kesini karna butuh sekali buat nugas 3. ada mushola yg super nyaman (ini salah satu kriteria cafe yg bagus buat aku,karna bisa nongkrong lama2 atau nugas dan gausah ribet kalo mau solat)dan toilet bersih 4. ada free air mineral yang tinggal di ambil aja pake gelas (i really like this concept a lot! karna kebanyakan cafe2 kalo mau air mineral kudu beli)  5. meskipun tempat parkir cukup kecil, tapi aman dan nyaman. kalo bawa mobil dan ngalangin nanti dipanggil sama mamang parkirnya yang super baik(jujur kalo mang parkirnya baik jadi seneng aja gt dan ga berat waktu mau kasih uang parkir wkwk) intinya recommended sekali buat yg mau nugas atau nongkrong","[{""end"": 36, ""labels"": [""Positive"", ""Food""], ""start"": 21, ""text"": ""minumannya enak""}, {""end"": 114, ""labels"": [""Positive"", ""Ambience""], ""start"": 92, ""text"": ""tempatnya super nyaman""}, {""end"": 421, ""labels"": [""Positive"", ""Service""], ""start"": 394, ""text"": ""ada mushola yg super nyaman""}, {""end"": 557, ""labels"": [""Positive"", ""Service""], ""start"": 544, ""text"": ""toilet bersih""}, {""end"": 747, ""labels"": [""Negative"", ""Service""], ""start"": 722, ""text"": ""tempat parkir cukup kecil""}, {""end"": 769, ""labels"": [""Positive"", ""Ambience""], ""start"": 754, ""text"": ""aman dan nyaman""}, {""end"": 978, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 960, ""text"": ""recommended sekali""}]"
"tempat 5  cozy bangeeet! ga pake ac juga adem. nikmat la bikin betah. cuman kalo yang charger mania harus cari dulu tempat nge cas nya soalnya ga semua ruangan ada tempat ngecas. tapi baguslah biar bisa ngobrol tampa hp wkwkwk  rasa : 4.5  kopinya enak! buat kalian yang mencari rasa kopi yang lebih dominan daripada rasa susu (jadi ga ketutup rasa susunya) di sini recomended dah buat kalian  ya cukup mahal 30 ribuan rata rata... tapi sebanding dengan rasanya  service : 5  ramah beud. terus kita semua bisa melihat betapa berusahanya mereka untuk menjaga pesona cappucino mereka ketika mengantarkannya pada kita  side notes : buat kerjain tugas, nongkrong, rapat recomended banget dah!  overall si 4.75. gw pribadi si bakal ke sini lagi.","[{""end"": 23, ""labels"": [""Positive"", ""Ambience""], ""start"": 10, ""text"": ""cozy bangeeet""}, {""end"": 68, ""labels"": [""Positive"", ""Ambience""], ""start"": 57, ""text"": ""bikin betah""}, {""end"": 252, ""labels"": [""Positive"", ""Food""], ""start"": 240, ""text"": ""kopinya enak""}, {""end"": 408, ""labels"": [""Negative"", ""Price""], ""start"": 397, ""text"": ""cukup mahal""}, {""end"": 486, ""labels"": [""Positive"", ""Service""], ""start"": 476, ""text"": ""ramah beud""}, {""end"": 739, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 707, ""text"": ""gw pribadi si bakal ke sini lagi""}]"
"kesini karena lagi liburan ke bandung dan coffeeshop ini masuk ke salah satu trending di zomato, akhirnya memutuskan mampir dan kebetulan lagi hujan juga jadi pas banget minum kopi panas. aku dan suami pesen cappucino + cafe latte hot. untuk rasa kopinya enak banget sih disini, karena bener-bener fresh brewed jadi rasa kopinya lingering banget bahkan setelah beberapa saat selesai diminum. harga kopinya sekitar 30 ribuan dan sayangnya disini nggak menyediakan cemilan, cuma ada beberapa cake aja. padahal enak banget untuk nongkrong disini lama-lama karena ambience cafenya enak plus seatingnya banyak (ada indoor dan outdoor).","[{""end"": 266, ""labels"": [""Positive"", ""Food""], ""start"": 242, ""text"": ""rasa kopinya enak banget""}, {""end"": 310, ""labels"": [""Positive"", ""Food""], ""start"": 298, ""text"": ""fresh brewed""}, {""end"": 345, ""labels"": [""Positive"", ""Food""], ""start"": 316, ""text"": ""rasa kopinya lingering banget""}, {""end"": 470, ""labels"": [""Negative"", ""Food""], ""start"": 438, ""text"": ""disini nggak menyediakan cemilan""}, {""end"": 581, ""labels"": [""Positive"", ""Ambience""], ""start"": 560, ""text"": ""ambience cafenya enak""}]"
"rekomen banget sih ini buat yang mau ngopi2. bisa jadi tempat nugas, nongkrong, dan diskusi sama kolega. konsepnya ada indoor sama outdoor. kalo mau suasana tenang tinggal pilih indoor aja. wifi kenceng bangett bikin betah dan kopinya enakk. pelayanannya juga bagus mereka ga sungkan2 nyapa kita dan say goodbye pas kita mau pulang. homey bgt pokonyaaa","[{""end"": 240, ""labels"": [""Positive"", ""Food""], ""start"": 227, ""text"": ""kopinya enakk""}, {""end"": 265, ""labels"": [""Positive"", ""Service""], ""start"": 242, ""text"": ""pelayanannya juga bagus""}, {""end"": 342, ""labels"": [""Positive"", ""Ambience""], ""start"": 333, ""text"": ""homey bgt""}]"
"(this review based on experience before coronavirus outbreak)  roti bakar legendaris di bandung, tempatnya sih ga terlalu besar, tapi cukup nyaman lah buat ngemil. roti bakar disini variant rasa dan ukurannya banyak banget, kita cobain yang keju coklat susu. lumayan enak, rotinya empuk dan tebal, isinya juga cukup banyak. recommended, harganya relatif terjangkau, dan pas buat nongkrong sambil menikmati suasana sejuknya bandung.","[{""end"": 146, ""labels"": [""Positive"", ""Ambience""], ""start"": 134, ""text"": ""cukup nyaman""}, {""end"": 222, ""labels"": [""Positive"", ""Food""], ""start"": 164, ""text"": ""roti bakar disini variant rasa dan ukurannya banyak banget""}, {""end"": 271, ""labels"": [""Positive"", ""Food""], ""start"": 259, ""text"": ""lumayan enak""}, {""end"": 296, ""labels"": [""Positive"", ""Food""], ""start"": 273, ""text"": ""rotinya empuk dan tebal""}, {""end"": 322, ""labels"": [""Positive"", ""Food""], ""start"": 298, ""text"": ""isinya juga cukup banyak""}, {""end"": 364, ""labels"": [""Positive"", ""Price""], ""start"": 337, ""text"": ""harganya relatif terjangkau""}]"
"di gempol gak cuma terkenal sama kupat tahu nya aja, tapi juga ada roti bakar legend yang lokasinya deket sama kupat tahu tinggal jalan kaki aja ke arah belakangnya. tempatnya gak terlalu besar karena jualan di rumah, tapi yang makan atau beli take away ngantri panjang banget. yang spesial disini karena roti yang digunakan itu homemade produksi sendiri. ada 2 pilihan yaitu roti putih biasa atau roti gandum, terus ada size perorangan atau ririungan yang bisa buat banyak orang. pilihan toppingnya juga beragam dari yang manis seperti coklat, susu, kacang, nanas, srikaya, strawberry dan juga yang asin seperti telur, smoked beef dan keju. yang gue suka dari roti bakar disini yaitu tekstur rotinya yang beda, kerasa banget homemadenya dan juga kerasa resep jadul gitu. buat yang mager antre bisa juga pesen via ojek online ya.","[{""end"": 193, ""labels"": [""Negative"", ""Ambience""], ""start"": 166, ""text"": ""tempatnya gak terlalu besar""}, {""end"": 512, ""labels"": [""Positive"", ""Food""], ""start"": 481, ""text"": ""pilihan toppingnya juga beragam""}, {""end"": 710, ""labels"": [""Positive"", ""Food""], ""start"": 685, ""text"": ""tekstur rotinya yang beda""}, {""end"": 737, ""labels"": [""Positive"", ""Food""], ""start"": 712, ""text"": ""kerasa banget homemadenya""}]"
"legenda nih, susah amet nyari parkir ampe keliling 3x karena sempit digang. tapi worth it ko walaupun bangku penuh, agak antri & harus nunggu dipanggang  ◎ asin gandum perseorangan (15k) nah ternyata yg asin jauh lebi mantep isi korned keju pake saos sambel. suka aku sama roti gandum gempol  ◎ manis putih perseorangan (11k) pesen isi meses..meses kiloan gitu sepertinya..roti tawar emang lembut tapi yaudah nothing special  ◎ manis gandum perseorangan (13k) srikaya selai home made lumayan enak dan better rotinya gandum lebi gurih euy  ◎ teh tawar (2k) semug gede anget murcoi  tida ada pajak semua total 41.000","[{""end"": 396, ""labels"": [""Positive"", ""Food""], ""start"": 373, ""text"": ""roti tawar emang lembut""}, {""end"": 496, ""labels"": [""Positive"", ""Food""], ""start"": 468, ""text"": ""selai home made lumayan enak""}, {""end"": 291, ""labels"": [""Positive"", ""Food""], ""start"": 259, ""text"": ""suka aku sama roti gandum gempol""}]"
"roti gempol yang sudah berjualan dari tahun 1958, lokasinya di daerah gempol yang merupakan pusat kuliner tradisional    jalannya sempit, dan kita harus parkir di luar area, karena wilayah ini ramai dikunjungi orang.    roti gempol sendiri tempatnya sederhana, dengan tempat pembakaran roti di bagian depan. sofa panjang dengan beberapa meja bundar untuk dine in ada di sisi kiri.    disini kita harus pesan dulu di kasir, nanti disebutkan nama bila sudah siap. kami pesan 2 manis putih perorangan (@11k), asin gandum perorangan (20k), dan kopi hitam (4k). yang take away hanya dibungkus memakai kertas roti.   setelah nunggu agak lama, pesanan kami hadir. untuk yang roti putih manis, isiannya ada selai kacang, keju, skm dan coklat. semua rasanya nge-blend jadi satu. jadi di tiap gigitan ada rasa manis, gurih, dan asin.   untuk gandum asin, kami pilih daging & keju. yang roti gandum ukurannya lebih besar, dan rekomen karena lebih lembut. daging smoked beefnya cukup tebal dan makin enak pakai  keju dan olesan skm.","[{""end"": 768, ""labels"": [""Positive"", ""Food""], ""start"": 735, ""text"": ""semua rasanya nge-blend jadi satu""}, {""end"": 942, ""labels"": [""Positive"", ""Food""], ""start"": 930, ""text"": ""lebih lembut""}, {""end"": 977, ""labels"": [""Positive"", ""Food""], ""start"": 944, ""text"": ""daging smoked beefnya cukup tebal""}]"
"roti gempol might be one of the oldest bread shop in bandung, if not one of the most famous. located in small alleyway at gempol area, they served a comfort food of bread with various topping, from the sweet ones with chocolate or the savory with korned and cheese. there is always a queue in the shop on the weekend, so you need to prepare beforehand. you can enjoy the meal on the spot or take it on the go because they also have a bulk package of bread if you want to enjoy it with your friends/family.","[{""end"": 191, ""labels"": [""Positive"", ""Food""], ""start"": 149, ""text"": ""comfort food of bread with various topping""}]"
ngantri nya lumayan heroik. saya lebih suka roti yang gandum daripada yang putih. yang roti spesial daging dan keju itu favorit saya.,"[{""end"": 132, ""labels"": [""Positive"", ""Food""], ""start"": 87, ""text"": ""roti spesial daging dan keju itu favorit saya""}]"
"very tasty martabak. we ordered nutella with additional almond. the nutella was superb plus crunchy almond enhance everything in our martabak. very recommended. yes, it is a bit pricy but worth the taste.","[{""end"": 19, ""labels"": [""Positive"", ""Food""], ""start"": 0, ""text"": ""very tasty martabak""}, {""end"": 159, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 143, ""text"": ""very recommended""}, {""end"": 183, ""labels"": [""Negative"", ""Price""], ""start"": 166, ""text"": ""it is a bit pricy""}, {""end"": 203, ""labels"": [""Positive"", ""Food""], ""start"": 188, ""text"": ""worth the taste""}]"
"cukup banyak yang ngerekomendasiin roti gempol ini jadilah kesana karena penasaran juga  pas dateng ternyata udah rame bgt yang ngantri, niat awal mau sarapan disini jd gajadi karena tempat duduknya gak banyak dan udah penuh orang juga.  beli yang gandum perseorangan rasa cokelat keju dan untuk dapetin makanannya sendiri kita disuruh tunggu 1 jam saking antrinya jadi sekalian beli donatnya untuk nahan laper  harga donatnya sendiri 6k satunya bisa pilih pake gula merah/putih.  rasa si donatnya enak bgt cukup fluffy dan ukurannya cukup besar. tanpa dikasih tambahan gula juga udah enak~  untuk roti gandumnya porsinya pas bgt (yang perseorangan ya) kalo untuk sarapan jadi kalo mau kulineran yang lain gak kekenyangan duluan","[{""end"": 545, ""labels"": [""Positive"", ""Food""], ""start"": 481, ""text"": ""rasa si donatnya enak bgt cukup fluffy dan ukurannya cukup besar""}, {""end"": 629, ""labels"": [""Positive"", ""Food""], ""start"": 599, ""text"": ""oti gandumnya porsinya pas bgt""}]"
"ya seperti roti roti pada umumnya , beli yang asin dan yang manis, enak kok , rotinya lembut, toppingnya sangat banyak dan harganya murah","[{""end"": 71, ""labels"": [""Positive"", ""Food""], ""start"": 67, ""text"": ""enak""}, {""end"": 92, ""labels"": [""Positive"", ""Food""], ""start"": 78, ""text"": ""rotinya lembut""}, {""end"": 118, ""labels"": [""Positive"", ""Food""], ""start"": 94, ""text"": ""toppingnya sangat banyak""}, {""end"": 137, ""labels"": [""Positive"", ""Price""], ""start"": 123, ""text"": ""harganya murah""}]"
"berhubung lagi pandemi, blue doors keluarin packaging baru yaitu dalam ukuran 1l, saya cobain yang fresh cold white. kopinya enak, ga terlalu strong tapi masih terasa di lidah. susunya juga agak creamy, pas lah komposisi dengan gula dan kopinya. recommended wajib cobain, next time mau langsung ngopi di storenya deh setelah pandemi selesai.","[{""end"": 129, ""labels"": [""Positive"", ""Food""], ""start"": 117, ""text"": ""kopinya enak""}, {""end"": 270, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 246, ""text"": ""recommended wajib cobain""}]"
"pindah ke jalan alkateri (braga) — dekat dengan zodiak hotel (seberang) & warung kopi purnama (sebelahan). dari depan hanya keliatan pintu saja (warna biru), begitu masuk sebenarnya tempatnya juga tidak terlalu besar & dibagi 3 : indoor, outdoor (smoking) bawah & outdoor (smoking) atas. tempat duduk lumayan banyak, namun mungkin karena ngunjunginnya malam minggu jadi ramai & nyari yang smoking area sempat tidak kebagian tempat duduk. tapi akhirnya kebagian duduk di outdoor bawah.  outdoor bawah :  untuk kerja pakai laptop, ukuran meja terbilang kecil namun muat 1 laptop & sedikit sisanya untuk asbak serta minum saja — tadi mau kerja pakai mouse tidak muat, pad rusak, akibatnya tidak jadi pakai laptop. tinggi meja dengan kursinya pas enak buat nulis (berdasarkan perkiraan tinggi kebanyakan orang — saya pendek hehe tapi tetep enak sih), hanya saja tadi kebagian meja sisa (cadangan) & bawahnya tidak datar (bisa di atasi kok!), lalu kursi nyomot meja lain. ada stop kontak! kalau tidak salah tiap mejanya ada, hanya 1 & gatau di sana ada kabel roll atau sebagainya karena kebetulan saya tidak perlu. untuk kerja ramaian kayaknya kurang sih karena agak sempit juga spacenya, namun antar meja tidak mepet. wi-fi entah ada atau tidak, tidak cek/tanya, kebetulan sedang tidak perlu. jual makanan juga! makanan ringan lebih tepatnya, spt roti-rotian, rasanya standard enak. untuk minum, jujur agak kurang, tapi harga juga tidak mahal jadi yaaaa... gapapa, namun dengan harga segitu sebenarnya ada tempat yang lebih enak. servicenya ramahhhh, beans juga dijelasin dengan baik. payment cash & transfer bank (kalau tidak salah bca).","[{""end"": 1409, ""labels"": [""Negative"", ""Food""], ""start"": 1379, ""text"": ""untuk minum, jujur agak kurang""}, {""end"": 1438, ""labels"": [""Positive"", ""Price""], ""start"": 1416, ""text"": ""harga juga tidak mahal""}, {""end"": 1545, ""labels"": [""Positive"", ""Service""], ""start"": 1526, ""text"": ""servicenya ramahhhh""}]"
"it's a great shop when we are here.  italian restaurant where delicious wine and tasty meat are eaten.  the manager sommelier is messed up!  everything you eat, it is super delicious!  raw ham, arabiata is eaten in the mast.  just knowing these stores, even family, friends, entertaining, you can use very!  although it is not cheap at all, satisfactory mistake is not made.  i can only go on a reward ...","[{""end"": 34, ""labels"": [""Positive"", ""Ambience""], ""start"": 0, ""text"": ""it's a great shop when we are here""}, {""end"": 182, ""labels"": [""Positive"", ""Food""], ""start"": 167, ""text"": ""super delicious""}, {""end"": 339, ""labels"": [""Negative"", ""Price""], ""start"": 308, ""text"": ""although it is not cheap at all""}]"
"tempatnya enak bgt buat nugas. pesen ice cafe latte, sama salmon bagels. 22nya enak. minusnya tempatnya agak susah dicari karena plangnya kecil.","[{""end"": 29, ""labels"": [""Positive"", ""Ambience""], ""start"": 0, ""text"": ""tempatnya enak bgt buat nugas""}, {""end"": 83, ""labels"": [""Positive"", ""Food""], ""start"": 79, ""text"": ""enak""}]"
affogatonya nomor satuuuuuu.. rasanya seimbang bget. orange juicenya seger! tempatnya juga asik gak terlalu rame bising gitu.. deket dari jalan riau. gak terlalu jauh deh kalo mau ke destinasi lainnya,"[{""end"": 51, ""labels"": [""Positive"", ""Food""], ""start"": 30, ""text"": ""rasanya seimbang bget""}, {""end"": 74, ""labels"": [""Positive"", ""Food""], ""start"": 53, ""text"": ""orange juicenya seger""}, {""end"": 124, ""labels"": [""Positive"", ""Ambience""], ""start"": 76, ""text"": ""tempatnya juga asik gak terlalu rame bising gitu""}]"
