Kalimat #,Word,Tag
26,pas,I-FOOD
26,gak,O
26,terlalu,O
26,banyak,O
26,gak,O
26,terlalu,O
26,sedikit,O
26,kopi,B-FOOD
26,nya,I-FOOD
26,juga,I-FOOD
26,enakk,I-FOOD
27,akhirnya,O
27,nyobain,O
27,makan,O
27,disinitempatnya,O
27,memang,I-AMBIENCE
27,agak,I-AMBIENCE
27,panas,I-AMBIENCE
27,yatapi,O
27,terbayar,O
27,dengan,O
27,makanannya,O
27,yang,O
27,menurut,O
27,ak,O
27,porsinya,B-FOOD
27,besar,I-FOOD
27,pesen,O
27,sphageti,O
27,porsi,O
27,besar,O
27,dan,O
27,rasanya,B-FOOD
27,enak,I-FOOD
27,mushroom,B-FOOD
27,soup,I-FOOD
27,nya,I-FOOD
27,jg,I-FOOD
27,yummy,I-FOOD
27,fish,O
27,and,O
27,chip,O
27,agak,O
27,kebanyakan,O
27,tepung,O
27,yaa,O
27,pelayanannya,B-SERVICE
27,top,I-SERVICE
27,mba,I-SERVICE
27,mas,I-SERVICE
27,nya,I-SERVICE
27,cepet,I-SERVICE
27,sigap,I-SERVICE
27,buat,O
27,yg,O
27,lg,O
27,dibandung,O
27,boleh,O
27,nyobain,O
27,harga,B-PRICE
27,nya,I-PRICE
27,mnrt,I-PRICE
27,aku,I-PRICE
27,msh,I-PRICE
27,ok,I-PRICE
27,yaaa,O
27,untuk,O
27,porsi,O
27,yg,O
27,lumayan,O
27,besar,O
28,datang,O
28,di,O
28,hari,O
28,jumat,O
28,jam,O
28,makan,O
28,siang,O
28,cukup,O
28,ramai,O
28,outdoornya,B-AMBIENCE
28,cukup,I-AMBIENCE
28,sejuk,I-AMBIENCE
28,karena,O
28,pakaj,O
28,blower,O
28,untuk,O
28,rasa,B-FOOD
28,makanan,I-FOOD
28,ok,I-FOOD
28,tempatnya,B-AMBIENCE
28,nyaman,I-AMBIENCE
28,dan,O
28,pelayanan,B-SERVICE
28,ramah,I-SERVICE
28,thankyou,O
29,sebenernya,O
29,enak,B-FOOD
29,makanannya,I-FOOD
29,tp,O
29,yg,O
29,chicken,B-FOOD
29,basil,I-FOOD
29,rasanya,I-FOOD
29,sedikt,I-FOOD
29,tawar,I-FOOD
29,gurihnya,O
29,sih,O
29,dapet,O
29,jd,O
29,harus,O
29,nambah,O
29,salt,O
29,sndiri,O
29,pasta,B-FOOD
29,enakkk,I-FOOD
29,mungkin,O
29,lebih,O
29,enak,O
29,kalau,O
29,dagingnya,O
29,medium,O
29,jangan,O
29,well,O
29,done,O
30,tempatnya,O
30,kliatan,O
30,kecil,O
30,tp,O
30,tempat,O
30,duduknya,O
30,banyak,O
30,di,O
30,dalem,O
30,magic,O
30,kopinya,B-FOOD
30,cukup,I-FOOD
30,enak,I-FOOD
30,strong,O
30,dibanding,O
30,magic2,O
30,kopi,O
30,syop,O
30,lainnya,O
30,coco,O
30,delight,O
30,lupa,O
30,si,O
30,namanya,O
30,apa,O
30,yg,O
30,pasti,O
30,dia,O
30,pakai,O
30,coconut,O
30,milk,O
30,flakes,O
30,kelapa,O
30,di,O
30,keliling,O
30,gelasnya,O
30,yg,O
30,ga,O
30,suka,O
30,kopi,O
30,mungkin,O
30,suka,O
30,ini,O
30,kopinya,O
30,light,O
30,morgy,O
30,sampler,O
30,buat,B-FOOD
30,cemilan,I-FOOD
30,berdua,I-FOOD
30,cukup,I-FOOD
30,banyak,I-FOOD
30,onion,B-FOOD
30,ringnya,I-FOOD
30,enak,I-FOOD
31,varian,B-FOOD
31,teh,I-FOOD
31,nya,I-FOOD
31,oke,I-FOOD
31,punya,I-FOOD
31,dan,O
31,brownies,B-FOOD
31,nya,I-FOOD
31,juga,I-FOOD
31,enak,I-FOOD
31,banget,I-FOOD
31,passs,O
32,sebuah,O
32,hidden,O
32,gem,O
32,yang,O
32,tenang,O
32,dan,O
32,homey,O
32,baru,O
32,pertama,O
32,kali,O
32,datang,O
32,kemari,O
32,dan,O
32,langsung,O
32,jatuh,O
32,hati,O
32,dulu,O
32,bernama,O
32,contrast,O
32,yang,O
32,berganti,O
32,menjadi,O
32,morgy,O
32,tetap,O
32,sama,O
32,hanya,O
32,rebranding,O
32,kata,O
32,mas,B-SERVICE
32,dan,I-SERVICE
32,mbaknya,I-SERVICE
32,berlokasi,O
32,di,O
32,jalan,O
32,anggrek,O
32,nomor,O
32,46,O
32,tidak,O
32,begitu,O
32,sulit,O
32,menemukan,O
32,coffeeshop,O
32,ini,O
32,bentuknya,O
32,mungil,O
32,dan,O
32,memanjang,O
32,ke,O
32,belakang,O
32,akses,O
32,masuk,O
32,paling,O
32,mudah,O
32,diingat,O
32,dari,O
32,jalan,O
32,riau,O
32,di,O
32,samping,O
32,suis,O
32,butcher,O
32,sebelah,O
32,kanan,O
32,jalan,O
32,the,O
32,moment,O
32,i,O
32,stepped,O
32,on,O
32,the,O
32,door,O
32,para,B-SERVICE
32,pelayannya,I-SERVICE
32,menyambut,I-SERVICE
32,saya,I-SERVICE
32,dengan,I-SERVICE
32,hangat,I-SERVICE
32,dan,I-SERVICE
32,ramah,I-SERVICE
32,ah,O
32,ini,O
32,yang,O
32,paling,O
32,saya,O
32,suka,O
32,saya,O
32,selalu,O
32,bersemangat,O
32,kalau,O
32,dilayani,O
32,dengan,I-SERVICE
32,baik,I-SERVICE
32,mas,B-SERVICE
32,dan,I-SERVICE
32,mbaknya,I-SERVICE
32,melayani,I-SERVICE
32,dengan,I-SERVICE
32,ramah,I-SERVICE
32,dan,I-SERVICE
32,menjelaskan,I-SERVICE
32,semua,I-SERVICE
32,saat,I-SERVICE
32,bertanya,I-SERVICE
32,menu,I-SERVICE
32,dengan,I-SERVICE
32,baik,I-SERVICE
32,dan,I-SERVICE
32,mendetail,I-SERVICE
32,saat,O
32,kemari,O
32,saya,O
32,memesan,O
32,mazagran,O
32,satu,O
32,shot,O
32,espresso,O
32,yang,O
32,dishake,O
32,dengan,O
32,perasan,O
32,lemon,O
32,dan,O
32,sesuatu,O
32,yang,O
32,saya,O
32,tidak,O
32,tahu,O
32,apa,O
32,itu,O
32,yang,O
32,jelas,O
32,kopi,O
32,ini,O
32,menyegarkan,O
32,bikin,O
32,melek,O
32,dan,I-FOOD
32,tidak,I-FOOD
32,pahit,O
32,sama,O
32,sekali,O
32,note,O
32,kopi,O
32,ini,O
32,kopi,O
32,hitam,O
32,tidak,I-FOOD
32,ada,I-FOOD
32,campuran,O
32,susu,O
32,ataupun,O
32,gula,O
32,sama,O
32,sekali,O
32,harga,O
32,rp35000,O
32,iced,O
32,latte,O
32,standar,O
32,iced,O
32,latte,O
32,pada,O
32,umumnya,O
32,tapi,O
32,jauh,O
32,less,O
32,sweet,O
32,dari,O
32,penyajian,O
32,coffeeshop,O
32,pada,O
32,umumnya,O
32,rasa,B-FOOD
32,kopi,I-FOOD
32,dan,I-FOOD
32,susunya,I-FOOD
32,sangat,I-FOOD
32,balanced,I-FOOD
32,dan,I-FOOD
32,tidak,I-FOOD
32,ada,I-FOOD
32,hint,I-FOOD
32,manis,I-FOOD
32,yang,I-FOOD
32,mendominasi,I-FOOD
32,harga,O
32,rp34000,O
32,note,O
32,kalau,O
32,mau,O
32,ditambah,O
32,condiments,O
32,seperti,O
32,gula,O
32,cair,O
32,cinnamon,O
32,vanilla,O
32,bubuk,O
32,dll,O
32,bisa,O
32,diambil,O
32,sendiri,O
32,di,O
32,meja,O
32,yang,O
32,sudah,O
32,disediakan,O
32,seperti,O
32,sistem,O
32,kedai,O
32,starbks,O
32,overall,O
32,asyik,O
32,untuk,O
32,ngobrol,O
32,dan,O
32,bersantai,O
32,membaca,O
32,buku,O
32,tak,O
32,jarang,O
32,terlihat,O
32,ramai,O
32,oleh,O
32,mahasiswa,O
32,yang,O
32,sedang,O
32,mengerjakan,O
32,tugas,O
32,will,B-MISCELLANEOUS
32,definitely,I-MISCELLANEOUS
32,come,I-MISCELLANEOUS
32,back,I-MISCELLANEOUS
32,later,I-MISCELLANEOUS
33,first,O
33,timer,O
33,here,O
33,dari,O
33,luar,O
33,keliatan,O
33,kecil,O
33,tapi,O
33,begitu,O
33,masuk,O
33,ada,O
33,lorong,O
33,panjang,O
33,dan,O
33,cukup,O
33,luas,O
33,ada,O
33,indoor,O
33,dan,O
33,outdoor,O
33,pilih,O
33,yang,O
33,indoor,O
33,ada,O
33,sofa,O
33,dan,O
33,bantalan,O
33,kursi,O
33,yang,O
33,empuk,O
33,buat,O
33,santai2,O
33,interior,B-AMBIENCE
33,nya,I-AMBIENCE
33,ok,I-AMBIENCE
33,banget,I-AMBIENCE
33,pencahayaan,B-AMBIENCE
33,mendukung,I-AMBIENCE
33,disediain,O
33,air,O
33,putih,O
33,staff,B-SERVICE
33,nya,I-SERVICE
33,ckup,I-SERVICE
33,ramah,I-SERVICE
33,menyapa,I-SERVICE
33,ambience,B-AMBIENCE
33,juga,I-AMBIENCE
33,cukup,I-AMBIENCE
33,tenang,I-AMBIENCE
34,it’s,O
34,a,O
34,compact,O
34,cafe,O
34,kinda,O
34,confused,O
34,to,O
34,find,O
34,out,O
34,this,O
34,cafe,O
34,at,O
34,first,O
34,but,O
34,i,O
34,really,B-AMBIENCE
34,enjoy,I-AMBIENCE
34,the,I-AMBIENCE
34,ambience,I-AMBIENCE
34,for,O
34,me,O
34,personally,O
34,it’s,O
34,one,B-AMBIENCE
34,of,I-AMBIENCE
34,the,I-AMBIENCE
34,nicest,I-AMBIENCE
34,place,I-AMBIENCE
34,in,O
34,bandung,O
34,to,O
34,be,O
34,visited,O
34,just,O
34,for,O
34,hanging,O
34,out,O
34,with,O
34,friends,O
34,or,O
34,doing,O
34,some,O
34,works,O
35,oke,O
35,jadi,O
35,waktu,O
35,trip,O
35,family,O
35,ke,O
35,bandung,O
35,kita,O
35,jajal,O
35,dlu,O
35,yang,O
35,katanya,O
35,martabak,O
35,paling,O
35,enak,O
35,di,O
35,bandung,O
35,pesen,O
35,via,O
35,ojol,O
35,martabak,O
35,spesial,O
35,pandan,O
35,separo,O
35,keju,O
35,separo,O
35,coklat,O
35,kacang,O
35,tekstur,B-FOOD
35,martabaknya,I-FOOD
35,cukup,I-FOOD
35,kenyal,I-FOOD
35,empuk,I-FOOD
35,tapi,O
35,masih,O
35,banyak,O
35,yg,O
35,lebih,O
35,empuk,O
35,kulitnya,O
35,berlubang,O
35,agak,B-FOOD
35,gosong,I-FOOD
35,topingnya,B-FOOD
35,cukup,I-FOOD
35,banyak,I-FOOD
35,padet,I-FOOD
35,untuk,O
35,aromanya,O
35,gk,O
35,berasa,O
35,sama,O
35,sekali,O
35,aroma,O
35,butternya,O
35,pdahal,O
35,pesen,O
35,yg,O
35,spesial,O
35,lebih,O
35,wangi,O
35,pandannya,O
35,di,O
35,jakarta,O
35,masih,O
35,banyak,O
35,yg,O
35,lebih,O
35,enak,O
36,kenapa,O
36,bintang,O
36,5,O
36,1,O
36,minumannya,B-FOOD
36,enak,I-FOOD
36,blm,O
36,sempet,O
36,coba,O
36,kuenyasemoga,O
36,next,O
36,time,O
36,bisa,O
36,coba,O
36,2,O
36,tempatnya,B-AMBIENCE
36,super,I-AMBIENCE
36,nyamanterutama,O
36,ada,O
36,ruangan,O
36,dibelakang,O
36,khusus,O
36,untuk,O
36,kerja,O
36,atau,O
36,nugas,O
36,yg,O
36,lengkap,O
36,dengan,O
36,lampu,O
36,belajar,O
36,dan,O
36,colokansedikit,O
36,masukan,O
36,aja,O
36,semoga,O
36,ruangan,O
36,ini,O
36,jadi,O
36,non,O
36,smoking,O
36,dan,O
36,vape,O
36,ya,O
36,karna,O
36,agak,O
36,pengap,O
36,kalo,O
36,ada,O
36,vape,O
36,dan,O
36,semoga,O
36,wifinya,O
36,bisa,O
36,sampe,O
36,kesini,O
36,karna,O
36,butuh,O
36,sekali,O
36,buat,O
36,nugas,O
36,3,O
36,ada,B-SERVICE
36,mushola,I-SERVICE
36,yg,I-SERVICE
36,super,I-AMBIENCE
36,nyaman,I-AMBIENCE
36,ini,O
36,salah,O
36,satu,O
36,kriteria,O
36,cafe,O
36,yg,O
36,bagus,O
36,buat,O
36,akukarna,O
36,bisa,O
36,nongkrong,O
36,lama2,O
36,atau,O
36,nugas,O
36,dan,O
36,gausah,O
36,ribet,O
36,kalo,O
36,mau,O
36,solatdan,O
36,toilet,B-SERVICE
36,bersih,I-SERVICE
36,4,O
36,ada,O
36,free,O
36,air,O
36,mineral,O
36,yang,O
36,tinggal,O
36,di,O
36,ambil,O
36,aja,O
36,pake,O
36,gelas,O
36,i,O
36,really,O
36,like,O
36,this,O
36,concept,O
36,a,O
36,lot,O
36,karna,O
36,kebanyakan,O
36,cafe2,O
36,kalo,O
36,mau,O
36,air,O
36,mineral,O
36,kudu,O
36,beli,O
36,5,O
36,meskipun,O
36,tempat,B-SERVICE
36,parkir,I-SERVICE
36,cukup,I-SERVICE
36,kecil,I-SERVICE
36,tapi,O
36,aman,B-AMBIENCE
36,dan,I-AMBIENCE
36,nyaman,I-AMBIENCE
36,kalo,O
36,bawa,O
36,mobil,O
36,dan,O
36,ngalangin,O
36,nanti,O
36,dipanggil,O
36,sama,O
36,mamang,O
36,parkirnya,O
36,yang,O
36,super,O
36,baikjujur,O
36,kalo,O
36,mang,O
36,parkirnya,O
36,baik,O
36,jadi,O
36,seneng,O
36,aja,O
36,gt,O
36,dan,O
36,ga,O
36,berat,O
36,waktu,O
36,mau,O
36,kasih,O
36,uang,O
36,parkir,O
36,wkwk,O
36,intinya,O
36,recommended,B-MISCELLANEOUS
36,sekali,I-MISCELLANEOUS
36,buat,O
36,yg,O
36,mau,O
36,nugas,O
36,atau,O
36,nongkrong,O
37,tempat,O
37,5,O
37,cozy,B-AMBIENCE
37,bangeeet,I-AMBIENCE
37,ga,O
37,pake,O
37,ac,O
37,juga,O
37,adem,O
37,nikmat,O
37,la,O
37,bikin,B-AMBIENCE
37,betah,I-AMBIENCE
37,cuman,O
37,kalo,O
37,yang,O
37,charger,O
37,mania,O
37,harus,O
37,cari,O
37,dulu,O
37,tempat,O
37,nge,O
37,cas,O
37,nya,O
37,soalnya,O
37,ga,O
37,semua,O
37,ruangan,O
37,ada,O
37,tempat,O
37,ngecas,O
37,tapi,O
37,baguslah,O
37,biar,O
37,bisa,O
37,ngobrol,O
37,tampa,O
37,hp,O
37,wkwkwk,O
37,rasa,O
37,45,O
37,kopinya,B-FOOD
37,enak,I-FOOD
37,buat,O
37,kalian,O
37,yang,O
37,mencari,O
37,rasa,O
37,kopi,O
37,yang,O
37,lebih,O
37,dominan,O
37,daripada,O
37,rasa,O
37,susu,O
37,jadi,O
37,ga,O
37,ketutup,O
37,rasa,O
37,susunya,O
37,di,O
37,sini,O
37,recomended,O
37,dah,O
37,buat,O
37,kalian,O
37,ya,O
37,cukup,B-PRICE
37,mahal,I-PRICE
37,30,O
37,ribuan,O
37,rata,O
37,rata,O
37,tapi,O
37,sebanding,O
37,dengan,O
37,rasanya,O
37,service,O
37,5,O
37,ramah,B-SERVICE
37,beud,I-SERVICE
37,terus,O
37,kita,O
37,semua,O
37,bisa,O
37,melihat,O
37,betapa,O
37,berusahanya,O
37,mereka,O
37,untuk,O
37,menjaga,O
37,pesona,O
37,cappucino,O
37,mereka,O
37,ketika,O
37,mengantarkannya,O
37,pada,O
37,kita,O
37,side,O
37,notes,O
37,buat,O
37,kerjain,O
37,tugas,O
37,nongkrong,O
37,rapat,O
37,recomended,O
37,banget,O
37,dah,O
37,overall,O
37,si,O
37,475,O
37,gw,B-MISCELLANEOUS
37,pribadi,I-MISCELLANEOUS
37,si,I-MISCELLANEOUS
37,bakal,I-MISCELLANEOUS
37,ke,I-MISCELLANEOUS
37,sini,I-MISCELLANEOUS
37,lagi,I-MISCELLANEOUS
38,kesini,O
38,karena,O
38,lagi,O
38,liburan,O
38,ke,O
38,bandung,O
38,dan,O
38,coffeeshop,O
38,ini,O
38,masuk,O
38,ke,O
38,salah,O
38,satu,O
38,trending,O
38,di,O
38,zomato,O
38,akhirnya,O
38,memutuskan,O
38,mampir,O
38,dan,O
38,kebetulan,O
38,lagi,O
38,hujan,O
38,juga,O
38,jadi,O
38,pas,O
38,banget,O
38,minum,O
38,kopi,O
38,panas,O
38,aku,O
38,dan,O
38,suami,O
38,pesen,O
38,cappucino,O
38,cafe,O
38,latte,O
38,hot,O
38,untuk,O
38,rasa,B-FOOD
38,kopinya,I-FOOD
38,enak,I-FOOD
38,banget,I-FOOD
38,sih,O
38,disini,O
38,karena,O
38,benerbener,O
38,fresh,B-FOOD
38,brewed,I-FOOD
38,jadi,O
38,rasa,B-FOOD
38,kopinya,I-FOOD
38,lingering,I-FOOD
38,banget,I-FOOD
38,bahkan,O
38,setelah,O
38,beberapa,O
38,saat,O
38,selesai,O
38,diminum,O
38,harga,O
38,kopinya,O
38,sekitar,O
38,30,O
38,ribuan,O
38,dan,O
38,sayangnya,O
38,disini,B-FOOD
38,nggak,I-FOOD
38,menyediakan,I-FOOD
38,cemilan,I-FOOD
38,cuma,O
38,ada,O
38,beberapa,O
38,cake,O
38,aja,O
38,padahal,O
38,enak,I-FOOD
38,banget,I-FOOD
38,untuk,O
38,nongkrong,O
38,disini,O
38,lamalama,O
38,karena,O
38,ambience,B-AMBIENCE
38,cafenya,I-AMBIENCE
38,enak,I-AMBIENCE
38,plus,O
38,seatingnya,O
38,banyak,O
38,ada,O
38,indoor,O
38,dan,O
38,outdoor,O
39,rekomen,O
39,banget,O
39,sih,O
39,ini,O
39,buat,O
39,yang,O
39,mau,O
39,ngopi2,O
39,bisa,O
39,jadi,O
39,tempat,O
39,nugas,O
39,nongkrong,O
39,dan,O
39,diskusi,O
39,sama,O
39,kolega,O
39,konsepnya,O
39,ada,O
39,indoor,O
39,sama,O
39,outdoor,O
39,kalo,O
39,mau,O
39,suasana,O
39,tenang,O
39,tinggal,O
39,pilih,O
39,indoor,O
39,aja,O
39,wifi,O
39,kenceng,O
39,bangett,O
39,bikin,O
39,betah,O
39,dan,O
39,kopinya,B-FOOD
39,enakk,I-FOOD
39,pelayanannya,B-SERVICE
39,juga,I-SERVICE
39,bagus,I-SERVICE
39,mereka,O
39,ga,O
39,sungkan2,O
39,nyapa,O
39,kita,O
39,dan,O
39,say,O
39,goodbye,O
39,pas,O
39,kita,O
39,mau,O
39,pulang,O
39,homey,B-AMBIENCE
39,bgt,I-AMBIENCE
39,pokonyaaa,O
40,this,O
40,review,O
40,based,O
40,on,O
40,experience,O
40,before,O
40,coronavirus,O
40,outbreak,O
40,roti,B-FOOD
40,bakar,I-FOOD
40,legendaris,O
40,di,O
40,bandung,O
40,tempatnya,O
40,sih,O
40,ga,O
40,terlalu,O
40,besar,O
40,tapi,O
40,cukup,B-AMBIENCE
40,nyaman,I-AMBIENCE
40,lah,O
40,buat,O
40,ngemil,O
40,roti,B-FOOD
40,bakar,I-FOOD
40,disini,I-FOOD
40,variant,I-FOOD
40,rasa,I-FOOD
40,dan,I-FOOD
40,ukurannya,I-FOOD
40,banyak,I-FOOD
40,banget,I-FOOD
40,kita,O
40,cobain,O
40,yang,O
40,keju,O
40,coklat,O
40,susu,O
40,lumayan,B-FOOD
40,enak,I-FOOD
40,rotinya,B-FOOD
40,empuk,I-FOOD
40,dan,I-FOOD
40,tebal,I-FOOD
40,isinya,B-FOOD
40,juga,I-FOOD
40,cukup,I-FOOD
40,banyak,I-FOOD
40,recommended,O
40,harganya,B-PRICE
40,relatif,I-PRICE
40,terjangkau,I-PRICE
40,dan,O
40,pas,O
40,buat,O
40,nongkrong,O
40,sambil,O
40,menikmati,O
40,suasana,O
40,sejuknya,O
40,bandung,O
41,di,O
41,gempol,O
41,gak,O
41,cuma,O
41,terkenal,O
41,sama,O
41,kupat,O
41,tahu,O
41,nya,O
41,aja,O
41,tapi,O
41,juga,O
41,ada,O
41,roti,O
41,bakar,O
41,legend,O
41,yang,O
41,lokasinya,O
41,deket,O
41,sama,O
41,kupat,O
41,tahu,O
41,tinggal,O
41,jalan,O
41,kaki,O
41,aja,O
41,ke,O
41,arah,O
41,belakangnya,O
41,tempatnya,B-AMBIENCE
41,gak,I-AMBIENCE
41,terlalu,I-AMBIENCE
41,besar,I-AMBIENCE
41,karena,O
41,jualan,O
41,di,O
41,rumah,O
41,tapi,O
41,yang,O
41,makan,O
41,atau,O
41,beli,O
41,take,O
41,away,O
41,ngantri,O
41,panjang,O
41,banget,O
41,yang,O
41,spesial,O
41,disini,O
41,karena,O
41,roti,O
41,yang,O
41,digunakan,O
41,itu,O
41,homemade,O
41,produksi,O
41,sendiri,O
41,ada,O
41,2,O
41,pilihan,O
41,yaitu,O
41,roti,O
41,putih,O
41,biasa,O
41,atau,O
41,roti,O
41,gandum,O
41,terus,O
41,ada,O
41,size,O
41,perorangan,O
41,atau,O
41,ririungan,O
41,yang,O
41,bisa,O
41,buat,O
41,banyak,O
41,orang,O
41,pilihan,B-FOOD
41,toppingnya,I-FOOD
41,juga,I-FOOD
41,beragam,I-FOOD
41,dari,O
41,yang,O
41,manis,O
41,seperti,O
41,coklat,O
41,susu,O
41,kacang,O
41,nanas,O
41,srikaya,O
41,strawberry,O
41,dan,O
41,juga,O
41,yang,O
41,asin,O
41,seperti,O
41,telur,O
41,smoked,O
41,beef,O
41,dan,O
41,keju,O
41,yang,O
41,gue,O
41,suka,O
41,dari,O
41,roti,O
41,bakar,O
41,disini,O
41,yaitu,O
41,tekstur,B-FOOD
41,rotinya,I-FOOD
41,yang,I-FOOD
41,beda,I-FOOD
41,kerasa,B-FOOD
41,banget,I-FOOD
41,homemadenya,I-FOOD
41,dan,O
41,juga,O
41,kerasa,O
41,resep,O
41,jadul,O
41,gitu,O
41,buat,O
41,yang,O
41,mager,O
41,antre,O
41,bisa,O
41,juga,O
41,pesen,O
41,via,O
41,ojek,O
41,online,O
41,ya,O
42,legenda,O
42,nih,O
42,susah,O
42,amet,O
42,nyari,O
42,parkir,O
42,ampe,O
42,keliling,O
42,3x,O
42,karena,O
42,sempit,O
42,digang,O
42,tapi,O
42,worth,O
42,it,O
42,ko,O
42,walaupun,O
42,bangku,O
42,penuh,O
42,agak,O
42,antri,O
42,harus,O
42,nunggu,O
42,dipanggang,O
42,◎,O
42,asin,O
42,gandum,O
42,perseorangan,O
42,15k,O
42,nah,O
42,ternyata,O
42,yg,O
42,asin,O
42,jauh,O
42,lebi,O
42,mantep,O
42,isi,O
42,korned,O
42,keju,O
42,pake,O
42,saos,O
42,sambel,O
42,suka,B-FOOD
42,aku,I-FOOD
42,sama,I-FOOD
42,roti,I-FOOD
42,gandum,I-FOOD
42,gempol,I-FOOD
42,◎,O
42,manis,O
42,putih,O
42,perseorangan,O
42,11k,O
42,pesen,O
42,isi,O
42,mesesmeses,O
42,kiloan,O
42,gitu,O
42,sepertinyaroti,O
42,tawar,I-FOOD
42,emang,I-FOOD
42,lembut,I-FOOD
42,tapi,O
42,yaudah,O
42,nothing,O
42,special,O
42,◎,O
42,manis,O
42,gandum,O
42,perseorangan,O
42,13k,O
42,srikaya,O
42,selai,B-FOOD
42,home,I-FOOD
42,made,I-FOOD
42,lumayan,I-FOOD
42,enak,I-FOOD
42,dan,O
42,better,O
42,rotinya,O
42,gandum,O
42,lebi,O
42,gurih,O
42,euy,O
42,◎,O
42,teh,O
42,tawar,O
42,2k,O
42,semug,O
42,gede,O
42,anget,O
42,murcoi,O
42,tida,O
42,ada,O
42,pajak,O
42,semua,O
42,total,O
42,41000,O
43,roti,O
43,gempol,O
43,yang,O
43,sudah,O
43,berjualan,O
43,dari,O
43,tahun,O
43,1958,O
43,lokasinya,O
43,di,O
43,daerah,O
43,gempol,O
43,yang,O
43,merupakan,O
43,pusat,O
43,kuliner,O
43,tradisional ,O
43,jalannya,O
43,sempit,O
43,dan,O
43,kita,O
43,harus,O
43,parkir,O
43,di,O
43,luar,O
43,area,O
43,karena,O
43,wilayah,O
43,ini,O
43,ramai dikunjungi,O
43,orang ,O
43,roti,O
43,gempol,O
43,sendiri,O
43,tempatnya,O
43,sederhana,O
43,dengan,O
43,tempat pembakaran,O
43,roti,O
43,di,O
43,bagian,O
43,depan,O
43,sofa,O
43,panjang,O
43,dengan,O
43,beberapa,O
43,meja,O
43,bundar,O
43,untuk,O
43,dine,O
43,in ada,O
43,di,O
43,sisi,O
43,kiri ,O
43,disini,O
43,kita,O
43,harus,O
43,pesan,O
43,dulu,O
43,di,O
43,kasir,O
43,nanti,O
43,disebutkan,O
43,nama,O
43,bila,O
43,sudah,O
43,siap,O
43,kami,O
43,pesan,O
43,2 manis putih,O
43,perorangan,O
43,11k,O
43,asin,O
43,gandum,O
43,perorangan,O
43,20k,O
43,dan,O
43,kopi,O
43,hitam,O
43,4k,O
43,yang,O
43,take,O
43,away,O
43,hanya,O
43,dibungkus,O
43,memakai,O
43,kertas,O
43,roti,O
43,setelah,O
43,nunggu,O
43,agak,O
43,lama,O
43,pesanan,O
43,kami,O
43,hadir,O
43,untuk,O
43,yang,O
43,roti,O
43,putih,O
43,manis,O
43,isiannya,O
43,ada,O
43,selai,O
43,kacang,O
43,keju,O
43,skm,O
43,dan,O
43,coklat,O
43,semua,B-FOOD
43,rasanya,I-FOOD
43,ngeblend,I-FOOD
43,jadi,I-FOOD
43,satu,I-FOOD
43,jadi,O
43,di,O
43,tiap,O
43,gigitan,O
43,ada,O
43,rasa,O
43,manis,O
43,gurih,O
43,dan,O
43,asin,O
43,untuk,O
43,gandum,O
43,asin,O
43,kami,O
43,pilih,O
43,daging,O
43,keju,O
43,yang,O
43,roti,O
43,gandum,O
43,ukurannya,O
43,lebih,O
43,besar,O
43,dan,O
43,rekomen,O
43,karena,O
43,lebih,B-FOOD
43,lembut,I-FOOD
43,daging,B-FOOD
43,smoked,I-FOOD
43,beefnya,I-FOOD
43,cukup,I-FOOD
43,tebal dan makin enak,O
43,pakai,O
43,keju,O
43,dan,O
43,olesan,O
43,skm,O
44,roti,O
44,gempol,O
44,might,O
44,be,O
44,one,O
44,of,O
44,the,O
44,oldest,O
44,bread,O
44,shop,O
44,in,O
44,bandung,O
44,if,O
44,not,O
44,one,O
44,of,O
44,the,O
44,most,O
44,famous,O
44,located,O
44,in,O
44,small,O
44,alleyway,O
44,at,O
44,gempol,O
44,area,O
44,they,O
44,served,O
44,a,O
44,comfort,B-FOOD
44,food,I-FOOD
44,of,I-FOOD
44,bread,I-FOOD
44,with,I-FOOD
44,various,I-FOOD
44,topping,I-FOOD
44,from,O
44,the,O
44,sweet,O
44,ones,O
44,with,O
44,chocolate,O
44,or,O
44,the,O
44,savory,O
44,with,O
44,korned,O
44,and,O
44,cheese,O
44,there,O
44,is,O
44,always,O
44,a,O
44,queue,O
44,in,O
44,the,O
44,shop,O
44,on,O
44,the,O
44,weekend,O
44,so,O
44,you,O
44,need,O
44,to,O
44,prepare,O
44,beforehand,O
44,you,O
44,can,O
44,enjoy,O
44,the,O
44,meal,O
44,on,O
44,the,O
44,spot,O
44,or,O
44,take,O
44,it,O
44,on,O
44,the,O
44,go,O
44,because,O
44,they,O
44,also,O
44,have,O
44,a,O
44,bulk,O
44,package,O
44,of,I-FOOD
44,bread,I-FOOD
44,if,O
44,you,O
44,want,O
44,to,O
44,enjoy,O
44,it,O
44,with,O
44,your,O
44,friendsfamily,O
45,ngantri,O
45,nya,O
45,lumayan,O
45,heroik,O
45,saya,O
45,lebih,O
45,suka,O
45,roti,O
45,yang,O
45,gandum,O
45,daripada,O
45,yang,O
45,putih,O
45,yang,O
45,roti,B-FOOD
45,spesial,I-FOOD
45,daging,I-FOOD
45,dan,I-FOOD
45,keju,I-FOOD
45,itu,I-FOOD
45,favorit,I-FOOD
45,saya,I-FOOD
46,very,B-FOOD
46,tasty,I-FOOD
46,martabak,I-FOOD
46,we,O
46,ordered,O
