Kalimat #,Word,Tag
80,PKS,B-ORGANIZATION
80,pada,O
80,Pemilu,O
80,Legislatif,O
80,2014,O
81,``,O
81,Soal,O
81,calon,O
81,presiden,O
81,itu,O
81,urusan,O
81,nanti,O
81,yang,O
81,penting,O
81,menang,O
81,dulu,O
81,lah,O
81,'',O
81,kata,O
81,Anis,B-PERSON
81,di,O
81,Samarinda,B-LOCATION
81,Kalimantan,I-LOCATION
81,Timur,I-LOCATION
81,Selasa,B-TIME
81,29/10/2013,I-TIME
82,Ia,O
82,menegaskan,O
82,PKS,B-ORGANIZATION
82,belum,O
82,membahas,O
82,soal,O
82,bakal,O
82,calon,O
82,presiden,O
82,pada,O
82,Pemilu,O
82,2014,O
83,Ia,O
83,menekankan,O
83,pentingnya,O
83,Pemilu,O
83,Legislatif,O
83,2014,O
84,Pasalnya,O
84,perolehan,O
84,pada,O
84,tahapan,O
84,tersebut,O
84,menentukan,O
84,apakah,O
84,PKS,B-ORGANIZATION
84,dapat,O
84,mengajukan,O
84,calon,O
84,presiden,O
84,sendiri,O
85,Sesuai,O
85,UU,O
85,Pemilu,O
85,Presiden,O
85,pasangan,O
85,calon,O
85,presiden-calon,O
85,wakil,O
85,presiden,O
85,dapat,O
85,diajukan,O
85,oleh,O
85,partai,O
85,politik,O
85,atau,O
85,gabungan,O
85,partai,O
85,politik,O
85,yang,O
85,memeroleh,O
85,20,B-QUANTITY
85,persen,I-QUANTITY
85,suara,O
85,pada,O
85,pemilu,O
85,legislatif,O
86,Beberapa,O
86,parpol,O
86,yang,O
86,telah,O
86,mengusung,O
86,bakal,O
86,calon,O
86,presiden,O
86,adalah,O
86,di,O
86,antaranya,O
86,Golkar,B-ORGANIZATION
86,PAN,B-ORGANIZATION
86,dan,O
86,Hanura,B-ORGANIZATION
87,Ketiga,O
87,bakal,O
87,calon,O
87,presiden,O
87,itu,O
87,masing-masing,O
87,Aburizal,B-PERSON
87,``,I-PERSON
87,Ical,I-PERSON
87,'',I-PERSON
87,Bakrie,I-PERSON
87,Hatta,B-PERSON
87,Rajasa,I-PERSON
87,dan,O
87,Wiranto,B-PERSON
88,Kuasa,O
88,hukum,O
88,pasangan,O
88,calon,O
88,presiden-wakil,O
88,presiden,O
88,Prabowo,B-PERSON
88,Subianto-Hatta,I-PERSON
88,Rajasa,I-PERSON
88,Firman,B-PERSON
88,Wijaya,I-PERSON
88,mengatakan,O
88,timnya,O
88,menggugat,O
88,Komisi,B-ORGANIZATION
88,Pemilihan,I-ORGANIZATION
88,Umum,I-ORGANIZATION
88,ke,O
88,Pengadilan,B-ORGANIZATION
88,Negeri,I-ORGANIZATION
88,Jakarta,I-ORGANIZATION
88,Pusat,I-ORGANIZATION
89,Firman,B-PERSON
89,meyakini,O
89,ada,O
89,perbuatan,O
89,melawan,O
89,hukum,O
89,yang,O
89,dilakukan,O
89,KPU,B-ORGANIZATION
90,Dengan,O
90,gugatan,O
90,tersebut,O
90,terhitung,O
90,sudah,O
90,ada,O
90,tiga,O
90,institusi,O
90,yang,O
90,menjadi,O
90,tujuan,O
90,bagi,O
90,tim,O
90,Prabowo-Hatta,B-PERSON
90,untuk,O
90,melayangkan,O
90,tuntutan,O
90,mereka,O
91,Sebelumnya,O
91,Prabowo-Hatta,B-PERSON
91,menggugat,O
91,ke,O
91,Mahkamah,B-ORGANIZATION
91,Konstitusi,I-ORGANIZATION
91,dan,I-ORGANIZATION
91,Dewan,I-ORGANIZATION
91,Kehormatan,I-ORGANIZATION
91,Penyelenggara,I-ORGANIZATION
91,Pemilu,I-ORGANIZATION
92,``,O
92,Dasar,O
92,gugatan,O
92,yaitu,O
92,kerugian,O
92,materiil,O
92,dan,O
92,imateriil,O
92,yang,O
92,dialami,O
92,delapan,O
92,klien,O
92,kami,O
92,karena,O
92,KPU,B-ORGANIZATION
92,melakukan,O
92,pemilu,O
92,9,B-TIME
92,Juli,I-TIME
92,2014,I-TIME
92,'',O
92,kata,O
92,Firman,B-PERSON
92,saat,O
92,dihubungi,O
92,Sabtu,B-TIME
92,16,I-TIME
92,Agustus,I-TIME
92,2014,I-TIME
93,``,O
93,KPU,B-ORGANIZATION
93,digugat,O
93,karena,O
93,merupakan,O
93,konsekuensi,O
93,dari,O
93,institusi.,O
93,``,O
93,Firman,B-PERSON
93,belum,O
93,menjelaskan,O
93,profil,O
93,kedelapan,O
93,orang,O
93,tersebut,O
94,``,O
94,Delapan,O
94,orang,O
94,itu,O
94,merasa,O
94,dirugikan,O
94,lantaran,O
94,pada,O
94,9,B-TIME
94,Juli,I-TIME
94,2014,I-TIME
94,kehilangan,O
94,pendapatan,O
94,karena,O
94,ada,O
94,penyelenggaraan,O
94,pemilu,O
94,presiden,O
94,'',O
94,ujar,O
94,Firman,B-PERSON
95,Dia,O
95,mengatakan,O
95,pada,O
95,hari-hari,O
95,biasa,O
95,delapan,O
95,orang,O
95,itu,O
95,mendapat,O
95,penghasilan,O
95,sekitar,O
95,Rp,B-QUANTITY
95,100,I-QUANTITY
95,ribu,I-QUANTITY
95,per,O
95,hari,O
96,``,O
96,Mereka,O
96,memberikan,O
96,kuasa,O
96,kepada,O
96,kami,O
96,atas,O
96,kerugian,O
96,yang,O
96,mereka,O
96,alami.,O
96,``,O
96,Menurut,O
96,Firman,B-PERSON
96,gugatan,O
96,tim,O
96,hukum,O
96,Prabowo-Hatta,B-PERSON
96,ke,O
96,PN,B-ORGANIZATION
96,Jakarta,I-ORGANIZATION
96,Pusat,I-ORGANIZATION
96,berbeda,O
96,dengan,O
96,gugatan,O
96,ke,O
96,Mahkamah,B-ORGANIZATION
96,Konstitusi,I-ORGANIZATION
96,ataupun,O
96,ke,O
96,Dewan,B-ORGANIZATION
96,Kehormatan,I-ORGANIZATION
96,Penyelenggara,I-ORGANIZATION
96,Pemilu,I-ORGANIZATION
97,``,O
97,Gugatan,O
97,ke,O
97,PN,B-ORGANIZATION
97,Jakpus,I-ORGANIZATION
97,berada,O
97,pada,O
97,ranah,O
97,pidana,O
97,'',O
97,kata,O
97,Firman,B-PERSON
98,Firman,B-PERSON
98,berharap,O
98,temuan,O
98,dugaan,O
98,pelanggaran,O
98,hukum,O
98,yang,O
98,diklaimnya,O
98,bisa,O
98,dibuktikan,O
98,di,O
98,persidangan,O
98,PN,B-ORGANIZATION
98,Jakarta,I-ORGANIZATION
98,Pusat,I-ORGANIZATION
99,Dia,O
99,juga,O
99,meminta,O
99,Pengadilan,O
99,cepat,O
99,merespons,O
99,gugatan,O
99,tersebut,O
100,Hasil,O
100,persidangan,O
100,atas,O
100,gugatan,O
100,tersebut,O
100,menurut,O
100,Firman,B-PERSON
100,tak,O
100,bisa,O
100,menjadi,O
100,novum,O
100,untuk,O
100,menggugat,O
100,hasil,O
100,pemilihan,O
100,presiden,O
100,ke,O
100,Mahkamah,B-ORGANIZATION
100,Konstitusi,I-ORGANIZATION
101,``,O
101,Gugatan,O
101,itu,O
101,dilayangkan,O
101,semata-mata,O
101,untuk,O
101,membuktikan,O
101,adanya,O
101,perbuatan,O
101,melawan,O
101,hukum,O
101,yang,O
101,dilakukan,O
101,KPU,B-ORGANIZATION
101,'',O
101,kata,O
101,Firman,B-PERSON
102,Gugatan,O
102,ini,O
102,disampaikan,O
102,pada,O
102,14,B-TIME
102,Agustus,I-TIME
102,2014,I-TIME
103,Tim,O
103,hukum,O
103,Prabowo-Hatta,O
103,menuntut,O
103,KPU,B-ORGANIZATION
103,membayar,O
103,kerugian,O
103,materiil,O
103,Rp,B-QUANTITY
103,120,I-QUANTITY
103,juta,I-QUANTITY
103,kepada,O
103,delapan,O
103,klien,O
103,tersebut,O
104,Pasangan,O
104,Joko,B-PERSON
104,Widodo-Jusuf,I-PERSON
104,Kalla,I-PERSON
104,dan,O
104,KPU,B-ORGANIZATION
104,DKI,I-ORGANIZATION
104,Jakarta,I-ORGANIZATION
104,dimasukkan,O
104,dalam,O
104,gugatan,O
104,sebagai,O
104,pihak,O
104,terkait,O
105,Politisi,O
105,Partai,B-ORGANIZATION
105,Demokrat,I-ORGANIZATION
105,Ruhut,B-PERSON
105,Sitompul,I-PERSON
105,mengaku,O
105,heran,O
105,masih,O
105,saja,O
105,banyak,O
105,lembaga,O
105,survei,O
105,yang,O
105,menempatkan,O
105,Joko,B-PERSON
105,Widodo,I-PERSON
105,alias,O
105,Jokowi,B-PERSON
105,sebagai,O
105,calon,O
105,presiden,O
105,potensial,O
105,periode,O
105,2014-2019,B-TIME
105,mendatang,O
106,Ruhut,O
106,melihat,O
106,justru,O
106,kinerja,O
106,Jokowi,B-PERSON
106,sebagai,O
106,Gubernur,O
106,DKI,O
106,Jakarta,O
106,masih,O
106,berantakan,O
107,Satu,O
107,tahun,O
107,masa,O
107,jabatan,O
107,persoalan,O
107,ibukota,O
107,seperti,O
107,kemacetan,O
107,banjir,O
107,dan,O
107,lain,O
107,sebagainya,O
107,tidak,O
107,ada,O
107,satu,O
107,pun,O
107,yang,O
107,dituntaskan,O
108,``,O
108,Masih,O
108,ada,O
108,yang,O
108,jagoin,O
108,hancur,O
108,begitu,O
108,Itu,O
108,survei,O
108,dulu,O
108,sekarang,O
108,lihat,O
108,jalan,O
108,makin,O
108,macet,O
108,banjir,O
108,dimana-mana,O
108,sudah,O
108,enggak,O
108,pantas,O
108,dia,O
108,jadi,O
108,Presiden,O
108,Gimana,O
108,jadi,O
108,Wali,O
108,Kota,O
108,Solo,O
108,saja,O
108,gagal,O
108,tukang,O
108,mebel,O
108,mau,O
108,jadi,O
108,capres,O
108,'',O
108,kata,O
108,Ruhut,B-PERSON
108,kepada,O
108,Tribunnews,B-ORGANIZATION
108,Minggu,B-TIME
108,19/5/2013,I-TIME
109,Publik,O
109,kata,O
109,Ruhut,B-PERSON
109,jangan,O
109,sampai,O
109,tertipu,O
109,oleh,O
109,upaya,O
109,pencitraan,O
109,yang,O
109,terus,O
109,dibangunnya,O
109,lewat,O
109,banyak,O
109,media,O
109,massa,O
109,demi,O
109,meraih,O
109,kursi,O
109,nomor,O
109,satu,O
109,di,O
109,Indonesia,B-LOCATION
110,``,O
110,Jangan,O
110,jadi,O
110,korban,O
110,pencitraan,O
110,aduh,O
110,masih,O
110,saja,O
110,jagokan,O
110,dia,O
110,'',O
110,kata,O
110,Ruhut,B-PERSON
111,Pengacara,O
111,senior,O
111,ini,O
111,juga,O
111,mengklaim,O
111,tidak,O
111,ada,O
111,satupun,O
111,partai,O
111,politik,O
111,yang,O
111,menjagokan,O
111,Jokowi,B-PERSON
111,menjadi,O
111,Presiden,O
111,tahun,O
111,2014,O
111,mendatang,O
111,bahkan,O
111,PDI,B-ORGANIZATION
111,Perjuangan,I-ORGANIZATION
111,sekalipun,O
112,Dengan,O
112,tidak,O
112,adanya,O
112,dukungan,O
112,tersebut,O
112,lanjut,O
112,Ruhut,B-PERSON
112,mustahil,O
112,Jokowi,B-PERSON
112,akan,O
112,maju,O
112,jadi,O
112,calon,O
112,presiden,O
112,tahun,B-TIME
112,2014,I-TIME
112,mendatang,O
112,karena,O
112,dalam,O
112,Undang-undang,O
112,tidak,O
112,diperbolehkan,O
112,kandidat,O
112,presiden,O
112,dari,O
112,kalangan,O
112,independen,O
112,mencalonkan,O
112,diri,O
113,``,O
113,PDIP,B-ORGANIZATION
113,saja,O
113,enggak,O
113,calonin,O
113,dia,O
113,siapa,O
113,yang,O
113,mau,O
113,dukung,O
113,mau,O
113,maju,O
113,jadi,O
113,calon,O
113,independen,O
113,ya,O
113,enggak,O
113,bisa,O
113,itu,O
113,ada,O
113,Undang-undang,O
113,ini,O
113,kan,O
113,negara,O
113,hukum,O
113,kalau,O
113,Gubernur,O
113,Wali,O
113,Kota,O
113,Bupati,O
113,bisa,O
113,'',O
113,katanya,O
114,KH,B-PERSON
114,Abdurrahman,I-PERSON
114,Wahid,I-PERSON
114,Gus,I-PERSON
114,Dur,I-PERSON
114,menyatakan,O
114,tidak,O
114,akan,O
114,menggunakan,O
114,hak,O
114,pilihnya,O
114,pada,O
114,Pemilu,O
114,Presiden,O
114,dan,O
114,Wakil,O
114,Presiden,O
114,Pilpres,O
114,2009,B-TIME
115,Alasannya,O
115,kata,O
115,Gus,B-PERSON
115,Dur,I-PERSON
115,di,O
115,Jakarta,B-LOCATION
115,Selasa,B-TIME
115,7/7,I-TIME
115,ia,O
115,menilai,O
115,masih,O
115,banyak,O
115,kecurangan,O
115,yang,O
115,dilakukan,O
115,Komisi,B-ORGANIZATION
115,Pemilihan,I-ORGANIZATION
115,Umum,I-ORGANIZATION
115,KPU,I-ORGANIZATION
116,Mantan,O
116,Presiden,O
116,itu,O
116,juga,O
116,menandaskan,O
116,tidak,O
116,akan,O
116,mendatangi,O
116,tempat,B-LOCATION
116,pemungutan,I-LOCATION
116,suara,I-LOCATION
116,TPS,I-LOCATION
117,Namun,O
117,di,O
117,sisi,O
117,lain,O
117,ia,O
117,mengatakan,O
117,kepada,O
117,warga,O
117,PKB,B-ORGANIZATION
117,seluruh,O
117,Indonesia,B-LOCATION
117,dipersilakan,O
117,menggunakan,O
117,hak,O
117,pilihnya,O
117,sesuai,O
117,keyakinan,O
117,masing-masing,O
118,``,O
118,Soal,O
118,pilpres,O
118,besok,O
118,saya,O
118,tidak,O
118,akan,O
118,datang,O
118,ke,O
118,TPS,B-LOCATION
118,untuk,O
118,menggunakan,O
118,hak,O
118,pilih,O
118,saya,O
118,karena,O
118,masih,O
118,banyak,O
118,kecurangan,O
118,yang,O
118,dilakukan,O
118,KPU,B-ORGANIZATION
118,terutama,O
118,masalah,O
118,daftar,O
118,pemilih,O
118,tetap,O
118,DPT,O
118,'',O
118,kata,O
118,Gus,B-PERSON
118,Dur,I-PERSON
118,yang,O
118,didepak,O
118,dari,O
118,PKB,B-ORGANIZATION
118,pimpinan,O
118,Muhaimin,B-PERSON
118,Iskandar,I-PERSON
118,setelah,O
118,kalah,O
118,tuntutan,O
118,di,O
118,pengadilan,B-LOCATION
119,Gus,B-PERSON
119,Dur,I-PERSON
119,mengatakan,O
119,dari,O
119,laporan,O
119,yang,O
119,ia,O
119,terima,O
119,masih,O
119,banyak,O
119,warga,O
119,bangsa,O
119,yang,O
119,tidak,O
119,dipanggil,O
119,untuk,O
119,ikut,O
119,pemilu,O
120,Menurut,O
120,dia,O
120,meskipun,O
120,Mahkamah,B-ORGANIZATION
120,Konstitusi,I-ORGANIZATION
120,telah,O
120,memutuskan,O
120,kartu,O
120,tanda,O
120,penduduk,O
120,KTP,O
120,atau,O
120,paspor,O
120,bisa,O
120,digunakan,O
120,sebagai,O
120,bukti,O
120,pemilih,O
120,hal,O
120,itu,O
120,tidak,O
120,akan,O
120,berpengaruh,O
120,besar,O
120,terhadap,O
120,kualitas,O
120,pilpres,O
120,kali,O
120,ini,O
121,``,O
121,Apalagi,O
121,waktu,O
121,sosialisasi,O
121,yang,O
121,mepet,O
121,dan,O
121,aturan,O
121,penggunaan,O
121,KTP,O
121,yang,O
121,juga,O
121,tidak,O
121,mudah,O
121,seperti,O
121,pemberlakuan,O
121,waktu,O
121,tertentu,O
121,yang,O
121,dibatasi,O
121,bagi,O
121,pemegang,O
121,KTP,O
121,'',O
121,katanya,O
122,Ketua,B-PERSON
122,Umum,I-PERSON
122,Partai,I-PERSON
122,Golkar,I-PERSON
122,Aburizal,I-PERSON
122,Bakrie,I-PERSON
122,terlihat,O
122,akrab,O
122,saat,O
122,berbuka,O
122,puasa,O
122,dengan,O
122,Ketua,B-PERSON
122,Umum,I-PERSON
122,Partai,I-PERSON
122,NasDem,I-PERSON
122,Surya,I-PERSON
122,Paloh,I-PERSON
123,Wasekjen,B-PERSON
123,Golkar,I-PERSON
123,Tantowi,I-PERSON
123,Yahya,I-PERSON
123,menilai,O
123,pertemuan,O
123,tersebut,O
123,hanya,O
123,untuk,O
123,bersilahturahmi,O
123,saja,O
124,``,O
124,Pertama,O
124,itu,O
124,tidak,O
124,mengindikasikan,O
124,apa-apa,O
124,kedua,O
124,tokoh,O
124,ini,O
124,memanfaatkan,O
124,bulan,O
124,suci,O
124,ramadan,O
124,sebagai,O
124,bulan,O
124,yag,O
124,tepat,O
124,untuk,O
124,menegakkan,O
124,silaturahmi,O
124,'',O
124,kata,O
124,Tantowi,B-PERSON
124,di,O
124,Gedung,B-LOCATION
124,DPR,I-LOCATION
124,Jakarta,I-LOCATION
124,Kamis,B-TIME
124,11/7/2013,I-TIME
125,Ia,O
125,mengatakan,O
125,pertemuan,O
125,kemarin,O
125,membantah,O
125,adanya,O
125,ketegangan,O
125,antara,O
125,Surya,B-PERSON
125,Paloh,I-PERSON
125,dan,O
125,Ical,B-PERSON
125,yang,O
125,selama,O
125,ini,O
125,berkembang,O
126,``,O
126,Antara,O
126,Surya,B-PERSON
126,Paloh,I-PERSON
126,dan,O
126,Aburizal,B-PERSON
126,Bakrie,I-PERSON
126,tetap,O
126,teman,O
126,baik,O
126,apalagi,O
126,dua-duanya,O
126,tokoh,O
126,Golkar,B-ORGANIZATION
126,Mereka,O
126,tetap,O
126,berteman,O
126,'',O
126,ujarnya,O
127,Tetapi,O
127,Tantowi,B-PERSON
127,mengatakan,O
127,tidak,O
127,ada,O
127,agenda,O
127,poltik,O
127,apapun,O
127,dalam,O
127,pertemuan,O
127,tersebut,O
128,Ia,O
128,mengungkapkan,O
128,bahwa,O
128,Aburizal,B-PERSON
128,Bakrie,I-PERSON
128,tidak,O
128,hanya,O
128,menjalin,O
128,silahturahmi,O
128,dengan,O
128,Suryo,B-PERSON
128,Palih,I-PERSON
128,tetap,O
128,juga,O
128,ke,O
128,tokoh-tokoh,O
128,lain,O
129,Anggota,B-PERSON
129,Komisi,I-PERSON
129,I,I-PERSON
129,DPR,I-PERSON
129,mengatakan,O
129,partai,O
129,berlambang,O
129,pohon,O
129,beringin,O
129,tersebut,O
129,membuka,O
129,koalisi,O
129,dengan,O
129,partai,O
129,manapun,O
130,Dengan,O
130,mengusung,O
130,Aburizal,B-PERSON
130,Bakrie,I-PERSON
130,sebagai,O
130,presiden,O
130,maka,O
130,Golkar,B-ORGANIZATION
130,akan,O
130,mengutamakan,O
130,koalisi,O
131,``,O
131,Bagi,O
131,kita,O
131,yang,O
131,pada,O
131,tataran,O
131,politiknya,O
131,apa,O
131,sistem,O
131,presidensial,O
131,koalisi,O
131,adalah,O
131,keniscayaan,O
131,'',O
131,tuturnya,O
132,Partai,B-ORGANIZATION
132,Golongan,I-ORGANIZATION
132,Karya,I-ORGANIZATION
132,hanya,O
132,diangap,O
132,berpura-pura,O
132,menolak,O
132,kenaikan,O
132,harga,O
132,bahan,O
132,bakar,O
132,minyak,O
132,BBM,O
132,dalam,O
132,rangkaian,O
132,pembahasan,O
132,usulan,O
132,kenaikan,O
132,bahan,O
132,bakar,O
132,minyak,O
132,di,O
132,Dewan,B-ORGANIZATION
132,Perwakilan,I-ORGANIZATION
132,Rakyat,I-ORGANIZATION
132,pekan,O
132,lalu,O
133,Menurut,O
133,anggota,O
133,Dewan,B-ORGANIZATION
133,Pembina,I-ORGANIZATION
133,Partai,I-ORGANIZATION
133,Demokrat,I-ORGANIZATION
133,Ahmad,B-PERSON
133,Mubarok,I-PERSON
133,pihaknya,O
133,sudah,O
133,mengetahui,O
133,permainan,O
133,Partai,I-ORGANIZATION
133,Beringin,I-ORGANIZATION
133,itu,O
134,``,O
134,Manuver,O
134,Golkar,B-ORGANIZATION
134,kami,O
134,sudah,O
134,tahu,O
134,itu,O
134,bagian,O
134,dari,O
134,permainan,O
134,politik,O
134,Golkar,B-ORGANIZATION
134,itu,O
134,kan,O
134,pemain,O
134,politik,O
134,yang,O
134,sudah,O
134,matang,O
134,'',O
134,ujarnya,O
134,kepada,O
134,Tempo,B-ORGANIZATION
134,Senin,B-TIME
134,2,I-TIME
134,April,I-TIME
134,2012,I-TIME
135,Dalam,O
135,rapat,O
135,paripurna,O
135,lalu,O
135,Golkar,B-ORGANIZATION
135,sendiri,O
135,tetap,O
135,menyatakan,O
135,menolak,O
135,kenaikan,O
135,harga,O
135,BBM,O
135,Namun,O
135,sikap,O
135,Golkar,B-ORGANIZATION
135,tampak,O
135,melunak,O
135,dengan,O
135,menyatakan,O
135,menyerahkan,O
135,kebijakan,O
135,kenaikan,O
135,harga,O
135,BBM,O
135,kepada,O
135,pemerintah,O
136,Golkar,B-ORGANIZATION
136,juga,O
136,mengajukan,O
136,syarat,O
136,harga,O
136,rata-rata,O
136,minyak,O
136,dunia,O
136,harus,O
136,naik,O
136,sebesar,O
136,15,B-QUANTITY
136,persen,I-QUANTITY
136,dalam,O
136,enam,O
136,bulan,O
136,terakhir,O
137,Opsi,O
137,Golkar,B-ORGANIZATION
137,ini,O
137,bertentangan,O
137,dengan,O
137,sikap,O
137,Fraksi,B-ORGANIZATION
137,Partai,I-ORGANIZATION
137,Demokrat,I-ORGANIZATION
137,dan,O
137,partai,O
137,koalisi,O
137,lainnya,O
137,selain,O
137,PKS,B-ORGANIZATION
138,Mereka,O
138,mengusulkan,O
138,syarat,O
138,kenaikan,O
138,10,B-QUANTITY
138,persen,I-QUANTITY
138,dalam,O
138,tiga,O
138,bulan,O
138,terakhir,O
139,Menurut,O
139,Mubarok,B-PERSON
139,dengan,O
139,manuver-manuver,O
139,Golkar,B-ORGANIZATION
139,itu,O
139,Partai,B-ORGANIZATION
139,Demokrat,I-ORGANIZATION
139,tak,O
139,bereaksi,O
139,karena,O
139,sudah,O
139,tahu,O
139,tujuan,O
139,sebenarnya,O
140,Partai,B-ORGANIZATION
140,Demokrat,I-ORGANIZATION
140,sendiri,O
140,kata,O
140,dia,O
140,yakin,O
140,Golkar,B-ORGANIZATION
140,akan,O
140,bersama,O
140,dengan,O
140,Demokrat,I-ORGANIZATION
141,Tidak,O
141,seperti,O
141,PKS,B-ORGANIZATION
141,yang,O
141,menyatakan,O
141,tegas,O
141,menolak,O
141,kenaikan,O
141,BBM,O
142,``,O
142,Kami,O
142,yakin,O
142,sejak,O
142,awal,O
142,Golkar,B-ORGANIZATION
142,tidak,O
142,akan,O
142,meninggalkan,O
142,Demokrat,B-ORGANIZATION
142,'',O
142,ujarnya,O
143,Keyakinan,O
143,ini,O
143,menurut,O
143,Mubarok,B-PERSON
143,karena,O
143,Ketua,B-PERSON
143,Umum,I-PERSON
143,Partai,I-PERSON
143,Golkar,I-PERSON
143,Aburizal,I-PERSON
143,Bakrie,I-PERSON
143,dan,O
143,Presiden,B-PERSON
143,SBY,I-PERSON
143,terus,O
143,berkomunikasi,O
144,``,O
144,Arahan,O
144,Ical,B-PERSON
144,ke,O
144,anak,O
144,buahnya,O
144,kami,O
144,sudah,O
144,tahu,O
144,ujungnya,O
144,kami,O
144,sudah,O
144,tahu,O
144,Itu,O
144,nggak,O
144,masalah,O
144,Nggak,O
144,seriusan,O
144,'',O
144,ujarnya,O
145,Pengamat,O
145,politik,O
145,dari,O
145,Universitas,B-ORGANIZATION
145,Negeri,I-ORGANIZATION
145,Jakarta,I-ORGANIZATION
145,UNJ,I-ORGANIZATION
145,Ubedillah,B-PERSON
145,Badrun,I-PERSON
145,menilai,O
145,Menteri,O
145,Hukum,O
145,dan,O
145,HAM,O
145,keliru,O
145,dan,O
145,ikut,O
145,campur,O
145,terlalu,O
145,jauh,O
145,dalam,O
145,konflik,O
145,PPP,B-ORGANIZATION
146,``,O
146,Jadi,O
146,Mahkamah,O
146,Partai,O
146,belum,O
146,selesai,O
146,menyelesaikan,O
146,tugasnya,O
146,Menkum,O
146,dan,O
146,HAM,O
146,mendahului,O
146,Ini,O
146,faktor,O
146,penyebab,O
146,konflik,O
146,PPP,B-ORGANIZATION
146,makin,O
146,meruncing,O
146,'',O
146,kata,O
146,Ubedillah,B-PERSON
146,kepada,O
146,wartawan,O
146,Rabu,B-TIME
146,29/10/2014,I-TIME
147,Menurutnya,O
147,konflik,O
147,ini,O
147,merupakan,O
147,design,O
147,atau,O
147,bagian,O
147,kerja,O
147,dari,O
147,kutub,O
147,politik,O
147,KIH,O
148,``,O
148,Wajar,O
148,saja,O
148,jika,O
148,beberapa,O
148,anggota,O
148,DPR,O
148,melakukan,O
148,Hak,O
148,Interpelasi,O
148,akibat,O
148,kecerobohan,O
148,Menkum,O
148,dan,O
148,HAM,O
148,'',O
148,ungkapnya,O
149,Seperti,O
149,diketahui,O
149,Menteri,O
149,Hukum,O
149,dan,O
149,HAM,O
149,Yasonna,B-PERSON
149,H,I-PERSON
149,Laoly,I-PERSON
149,mengaku,O
149,telah,O
149,telah,O
149,menyelesaikan,O
149,kisruh,O
149,PPP,B-ORGANIZATION
149,menurut,O
149,ketentuan,O
149,yang,O
149,berlaku,O
150,``,O
150,Saya,O
150,tidak,O
150,mau,O
150,menimbulkan,O
150,banyak,O
150,masalah,O
150,Kita,O
150,selesaikan,O
150,sepanjang,O
150,sudah,O
150,ketentuannya,O
150,begitu,O
150,'',O
150,kata,O
150,Yasonna,B-PERSON
150,usai,O
150,menghadiri,O
150,perayaan,O
150,HUT,O
150,50,O
150,Golkar,B-ORGANIZATION
150,di,O
150,Kemayoran,B-LOCATION
150,Jakarta,I-LOCATION
150,Pusat,I-LOCATION
150,Selasa,B-TIME
150,28/10,I-TIME
150,malam,I-TIME
151,Politisi,O
151,PDIP,B-ORGANIZATION
151,ini,O
151,mengatakan,O
151,langkahnya,O
151,mengesahkan,O
151,kepengurusan,O
151,PPP,B-ORGANIZATION
151,kubu,O
151,Romahurmuziy,B-PERSON
151,sebagai,O
151,upaya,O
151,menjalankan,O
151,amanat,O
151,Presiden,O
151,Jokowi,B-PERSON
151,yang,O
151,memintanya,O
151,segera,O
151,menyelesaikan,O
151,masalah,O
151,kepengurusan,O
151,PPP,B-ORGANIZATION
151,agar,O
151,tidak,O
151,memperkeruh,O
151,keadaan,O
152,Sementara,O
152,itu,O
152,Sekretaris,O
152,Fraksi,O
152,Partai,O
152,Demokrat,O
152,Didik,B-PERSON
152,Mukriyanto,I-PERSON
152,menyatakan,O
152,sangat,O
152,wajar,O
152,kalau,O
152,DPR,B-ORGANIZATION
152,RI,I-ORGANIZATION
152,mengajukan,O
152,hak,O
152,interpelasi,O
152,bertanya,O
152,kepada,O
152,Menteri,O
152,Hukum,O
152,dan,O
152,HAM,O
153,``,O
153,Kita,O
153,punya,O
153,hak,O
153,untuk,O
153,bertanya,O
153,kepada,O
153,Menteri,O
153,Hukum,O
153,dan,O
153,HAM,O
153,terkait,O
153,surat,O
153,keputusannya,O
153,tentang,O
153,pengesahan,O
153,hasil,O
153,Muktamar,O
153,PPP,B-ORGANIZATION
153,ke,O
153,VIII,O
153,Surabaya,O
153,Apa,O
153,yang,O
153,melatarbelakangi,O
153,keluarnya,O
153,SK,O
153,tersebut,O
153,Apa,O
153,urgensinya,O
153,'',O
153,kata,O
153,Didik,B-PERSON
153,di,O
153,Gedung,B-LOCATION
153,DPR,I-LOCATION
153,RI,I-LOCATION
153,Jakarta,I-LOCATION
153,Rabu,B-TIME
153,29/11,I-TIME
154,Didik,B-PERSON
154,menyebutkan,O
154,keluarnya,O
154,SK,O
154,tersebut,O
154,merupakan,O
154,kewenangan,O
154,Menkumham,O
155,``,O
155,Tapi,O
155,dari,O
155,kacamata,O
155,politik,O
155,ada,O
155,ketidaklaziman,O
155,padahal,O
155,baru,O
155,dilantik,O
155,belum,O
155,ada,O
155,konsolidasi,O
155,internal,O
155,di,O
155,Kemenkumham,O
155,tiba-tiba,O
155,keluarkan,O
155,SK,O
155,Â,O
155,Dari,O
155,sisi,O
155,politik,O
155,ada,O
155,keputusan,O
155,politik,O
155,luar,O
155,biasa,O
155,dampaknya,O
155,'',O
155,kata,O
155,Didik,B-PERSON
156,Partai,B-ORGANIZATION
156,Demokrasi,I-ORGANIZATION
156,Indonesia,I-ORGANIZATION
